network,ip_start,ip_end,region,university
59.74.0.0/19,59.74.0.0,59.74.31.255,陕西省西安市,西安建筑科技大学
59.73.192.0/19,59.73.192.0,59.73.223.255,吉林省长春市,东北师范大学
59.73.168.0/21,59.73.168.0,59.73.175.255,辽宁省丹东市,辽东学院
59.73.160.0/21,59.73.128.0,59.73.167.255,辽宁省沈阳市,沈阳航空工业学院
59.73.128.0/19,59.73.128.0,59.73.167.255,辽宁省沈阳市,沈阳航空工业学院
59.73.64.0/18,59.73.64.0,59.73.127.255,辽宁省鞍山市,辽宁科技大学
59.73.16.0/21,59.73.16.0,59.73.23.255,辽宁省沈阳市,沈阳工程学院
59.72.224.0/21,59.72.224.0,59.72.255.255,吉林省长春市,长春大学
59.72.128.0/18,59.72.128.0,59.72.191.255,吉林省吉林市,北华大学
59.71.128.0/17,59.71.128.0,59.71.255.255,湖北省武汉市,中国地质大学
59.71.124.0/23,59.71.124.0,59.71.125.255,湖南省娄底市,娄底职业技术学院
59.71.122.0/23,59.71.122.0,59.71.123.255,湖南省郴州市,郴州职业技术学院
59.71.120.0/23,59.71.120.0,59.71.121.255,湖南省长沙市,湖南生物机电职业技术学院
59.71.118.0/23,59.71.118.0,59.71.119.255,湖南省长沙市,湖南大众传媒职业技术学院
59.71.116.0/23,59.71.116.0,59.71.117.255,湖南省长沙市,长沙医学院
59.71.112.0/23,59.71.112.0,59.71.113.255,湖南省永州市,湖南九嶷职业技术学院
59.71.110.0/23,59.71.110.0,59.71.111.255,湖南省岳阳市,湖南民族职业学院
59.71.106.0/23,59.71.106.0,59.71.107.255,湖南省岳阳市,岳阳职业技术学院
59.71.104.0/23,59.71.104.0,59.71.105.255,湖南省长沙市,长沙商贸旅游职业技术学院
59.71.102.0/23,59.71.102.0,59.71.103.255,湖南省长沙市,长沙通信职业技术学院
59.71.100.0/23,59.71.100.0,59.71.101.255,湖南省长沙市,湖南水利水电职业技术学院
59.71.98.0/23,59.71.98.0,59.71.99.255,湖南省常德市,常德职业技术学院
59.71.64.0/19,59.71.64.0,59.71.95.255,湖南省长沙市,湖南大学
59.71.62.0/23,59.71.62.0,59.71.63.255,湖南省娄底市,湖南人文科技学院
59.71.60.0/23,59.71.60.0,59.71.61.255,湖南省衡阳市,湖南交通工程职业技术学院
59.71.56.0/22,59.71.56.0,59.71.59.255,湖南省益阳市,湖南城市学院
59.71.52.0/22,59.71.52.0,59.71.55.255,湖南省株洲市,湖南中医药大学
59.72.192.0/24,59.72.192.0,59.72.223.255,吉林省吉林市,东北电力大学
59.71.32.0/20,59.71.32.0,59.71.47.255,湖南省湘西州吉首市,吉首大学
59.71.0.0/19,59.71.0.0,59.71.31.255,湖南省湘潭市,湖南工程学院
59.72.0.0/17,59.72.0.0,59.72.127.255,吉林省长春市,吉林大学教育网
59.70.224.0/19,59.70.224.0,59.70.255.255,河南省郑州市,郑州大学
59.70.192.0/20,59.70.192.0,59.70.207.255,河南省许昌市,许昌职业技术学院
59.70.176.0/20,59.70.176.0,59.70.191.255,河南省郑州市,郑州铁路职业技术学院
59.70.168.0/21,59.70.168.0,59.70.175.255,河南省商丘市,河南农业大学华豫学院
59.70.160.0/21,59.70.160.0,59.70.167.255,河南省郑州市,中原工学院信息商务学院
59.70.135.0/24,59.70.128.0,59.70.159.255,河南省郑州市,郑州轻工业学院
59.70.128.0/19,59.70.128.0,59.70.159.255,河南省郑州市,郑州轻工业学院
59.71.114.0/23,59.71.114.0,59.71.115.255,湖南省长沙市,湖南机电职业技术学院
59.70.112.0/20,59.70.112.0,59.70.127.255,河南省郑州市,河南财经学院成功学院
59.70.96.0/20,59.70.96.0,59.70.111.255,河南省平顶山市,平顶山学院
59.70.80.0/20,59.70.64.0,59.70.95.255,河南省新乡市,河南师范大学
59.70.48.0/20,59.70.48.0,59.70.63.255,河南省郑州市,河南农业大学
59.70.16.0/20,59.70.16.0,59.70.31.255,河南省郑州市,黄河科技学院
59.70.8.0/22,59.70.8.0,59.70.11.255,河南省新乡市,新乡医学院三全学院
59.69.208.0/20,59.69.208.0,59.69.223.255,河南省郑州市,郑州大学体育学院
59.69.192.0/20,59.69.192.0,59.69.207.255,河南省郑州市,郑州职业技术学院
59.69.160.0/19,59.69.160.0,59.69.191.255,河南省新乡市,河南科技学院
59.69.128.0/19,59.69.128.0,59.69.159.255,河南省南阳市,南阳理工学院
59.69.112.0/20,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.108.0/22,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.104.0/22,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.96.0/21,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.88.0/21,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.85.0/24,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.84.0/24,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.80.0/21,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.64.0/20,59.69.64.0,59.69.127.255,湖北省武汉市,武汉理工大学教育网
59.69.32.0/19,59.69.32.0,59.69.63.255,湖北省武汉市,华中农业大学教育网
59.69.0.0/19,59.69.0.0,59.69.31.255,湖北省武汉市,湖北经济学院教育网
59.68.240.0/20,59.68.240.0,59.68.255.255,湖北省武汉市,武汉工业学院教育网
59.68.232.0/23,59.68.232.0,59.68.233.255,湖北省宜昌市,三峡旅游职业技术学院教育网
59.68.228.0/22,59.68.228.0,59.68.231.255,湖北省武汉市,华中师范大学汉口分校
59.68.224.0/22,59.68.224.0,59.68.227.255,湖北省襄阳市,襄樊职业技术学院
59.68.176.0/20,59.68.176.0,59.68.191.255,湖北省武汉市,武汉科技大学
59.68.160.0/21,59.68.160.0,59.68.167.255,湖北省武汉市,湖北警官学院
59.70.64.0/19,59.70.64.0,59.70.95.255,河南省新乡市,河南师范大学
59.68.128.0/19,59.68.128.0,59.68.159.255,湖北省武汉市,华中科技大学武昌分校
59.68.112.0/23,59.68.112.0,59.68.127.255,湖北省武汉市,武汉商贸职业学院
59.68.96.0/20,59.68.96.0,59.68.111.255,湖北省武汉市,湖北美术学院
59.68.84.0/22,59.68.84.0,59.68.87.255,湖北省黄石市,黄石理工学院
59.68.80.0/22,59.68.80.0,59.68.83.255,湖北省武汉市,中南民族大学工商学院
59.68.64.0/20,59.68.64.0,59.68.79.255,湖北省武汉市,湖北大学
59.67.240.0/21,59.67.224.0,59.67.247.255,河北省保定市,华北电力大学(保定校区)
59.67.224.0/20,59.67.224.0,59.67.247.255,河北省保定市,华北电力大学(保定校区)
59.67.220.0/23,59.67.220.0,59.67.221.255,河北省唐山市,唐山科技职业技术学院
59.67.216.0/22,59.67.216.0,59.67.219.255,河北省石家庄市,河北体育学院
59.67.208.0/21,59.67.208.0,59.67.215.255,河北省唐山市,唐山工业职业技术学院
59.67.206.0/23,59.67.206.0,59.67.207.255,河北省保定市,保定电力职业技术学院
59.67.204.0/23,59.67.204.0,59.67.205.255,河北省石家庄市,石家庄工商职业学院
59.67.202.0/23,59.67.202.0,59.67.203.255,河北省张家口市,张家口职业技术学院
59.67.200.0/23,59.67.200.0,59.67.201.255,河北省石家庄市,石家庄信息工程职业学院
59.68.0.0/18,59.68.0.0,59.68.63.255,湖北省武汉市,中南民族大学
59.67.194.0/23,59.67.194.0,59.67.195.255,河北省石家庄市,石家庄东方美术职业学院
59.67.193.0/24,59.67.193.0,59.67.193.255,河北省保定市,河北软件职业技术学院
59.67.192.0/24,59.67.192.0,59.67.192.255,河北省张家口市,张家口教育学院
59.67.168.0/21,59.67.168.0,59.67.175.255,天津市,天津大学仁爱学院
59.67.164.0/22,59.67.164.0,59.67.167.255,天津市,天津工商职业技术学院
59.67.159.0/24,59.67.144.0,59.67.159.255,天津市,天津理工大学
59.67.144.0/20,59.67.144.0,59.67.159.255,天津市,天津理工大学
59.67.133.0/24,59.67.128.0,59.67.143.255,天津市,天津医科大学
59.67.128.0/20,59.67.128.0,59.67.143.255,天津市,天津医科大学
59.67.112.0/20,59.67.112.0,59.67.127.255,天津市,天津商业大学
59.67.64.0/19,59.67.64.0,59.67.95.255,天津市,天津师范大学
59.67.48.0/21,59.67.48.0,59.67.55.255,天津市,天津中德职业技术学院
59.67.32.0/20,59.67.32.0,59.67.32.255,天津市,天津大学
59.67.0.0/21,59.67.0.0,59.67.31.255,天津市,天津科技大学(泰达校区)
59.66.250.0/24,59.66.0.0,59.66.255.255,北京市,清华大学教育网
59.68.192.0/22,59.68.192.0,59.68.223.255,湖北省十堰市,湖北汽车工业学院(教育网出口)
59.66.128.0/17,59.66.0.0,59.66.255.255,北京市,清华大学教育网
59.66.0.0/17,59.66.0.0,59.66.255.255,北京市,清华大学教育网
59.65.248.0/21,59.65.248.0,59.65.255.255,北京市,经济管理干部学院教育网
59.65.244.0/22,59.65.244.0,59.65.247.255,北京市,北京电子科技职业学院教育网
59.65.224.0/20,59.65.224.0,59.65.239.255,北京市,华北电力大学教育网
59.67.96.0/20,59.67.96.0,59.67.111.255,天津市,天津工业大学
59.65.208.0/24,59.65.208.0,59.65.208.255,北京市,北京经济技术职业学院教育网
59.67.198.0/23,59.67.198.0,59.67.199.255,河北省沧州市任丘市,渤海石油职业学院
59.65.200.0/22,59.65.200.0,59.65.203.255,北京市,北京科技经营管理学院教育网
59.65.196.0/22,59.65.196.0,59.65.199.255,北京市,中国戏曲学院教育网
59.65.192.0/22,59.65.192.0,59.65.195.255,北京市,北京培黎职业学院教育网
59.65.160.0/19,59.65.160.0,59.65.191.255,北京市,北京交通大学教育网
59.65.144.0/20,59.65.144.0,59.65.159.255,北京市,首都体育学院教育网
59.65.128.0/20,59.65.128.0,59.65.143.255,北京市,中央音乐学院教育网
59.65.112.0/20,59.65.112.0,59.65.127.255,北京市,中央财经大学教育网
59.65.96.0/20,59.65.32.0,59.65.111.255,北京市,对外经济贸易大学教育网
59.65.64.0/19,59.65.32.0,59.65.111.255,北京市,对外经济贸易大学教育网
59.65.32.0/19,59.65.32.0,59.65.111.255,北京市,对外经济贸易大学教育网
59.65.0.0/19,59.65.0.0,59.65.31.255,北京市,北京外国语大学教育网
59.65.220.0/22,59.65.220.0,59.65.223.255,北京市,北京工业大学通州分校教育网
59.65.204.0/22,59.65.204.0,59.65.207.255,北京市,京北职业技术学院教育网
59.64.120.0/22,59.64.120.0,59.64.123.255,北京市,首钢工学院教育网
59.64.96.0/20,59.64.96.0,59.64.111.255,北京市,中央财经大学教育网
59.64.80.0/20,59.64.80.0,59.64.95.255,北京市,北京工商大学教育网
59.64.64.0/20,59.64.64.0,59.64.79.255,北京市,北京信息科技大学教育网
59.64.32.0/19,59.64.32.0,59.64.63.255,北京市,北京师范大学教育网
59.64.24.0/21,59.64.24.0,59.64.31.255,北京市,国家教育行政学院教育网
59.64.16.0/24,59.64.16.0,59.64.16.255,北京市,北京师范大学附属中学教育网
59.64.0.0/20,59.64.0.0,59.64.15.255,北京市,北京交通大学教育网
59.64.128.0/17,59.64.128.0,59.64.255.255,北京市,北京邮电大学教育网
58.206.160.0/19,58.206.160.0,58.206.191.255,甘肃省兰州市,兰州大学教育网无线校园项目
58.206.96.0/19,58.206.96.0,58.206.127.255,陕西省西安市,西安交通大学教育网无线校园项目
58.205.224.0/19,58.205.224.0,58.205.255.255,湖北省武汉市,华中科技大学教育网无线校园项目
58.199.192.0/18,58.199.192.0,58.199.255.255,福建省厦门市,厦门理工学院教育网
58.199.128.0/18,58.199.128.0,58.199.191.255,上海市,上海大学教育网
58.199.96.0/19,58.199.96.0,58.199.127.255,福建省厦门市,集美大学校园网
58.199.64.0/19,58.199.64.0,58.199.95.255,福建省厦门市,厦门大学海韵校区教育网
58.199.60.0/22,58.199.60.0,58.199.63.255,福建省厦门市,厦门东海职业技术学院教育网
58.199.56.0/22,58.199.56.0,58.199.59.255,福建省厦门市,厦门华厦职业学院教育网
58.199.48.0/23,58.199.48.0,58.199.51.255,福建省漳州市,漳州城市职业学院教育网
58.199.32.0/20,58.199.0.0,58.199.47.255,福建省厦门市,集美大学教育网
58.199.0.0/19,58.199.0.0,58.199.47.255,福建省厦门市,集美大学教育网
58.198.224.0/19,58.198.224.0,58.198.255.255,上海市,上海对外贸易学院
58.198.64.0/18,58.198.64.0,58.198.78.114,上海市,上海大学
58.198.48.0/20,58.198.48.0,58.198.63.255,上海市,商学院个人业务项目
58.198.38.0/23,58.198.38.0,58.198.39.255,上海市,上海科学技术职业学院
58.198.36.0/23,58.198.36.0,58.198.37.255,上海市,上海电影艺术职业学院
58.198.32.0/22,58.198.28.0,58.198.35.255,上海市,上海师范大学天华学院
58.198.176.0/20,58.198.176.0,58.198.191.255,上海市,华东师范大学
58.198.28.0/22,58.198.28.0,58.198.35.255,上海市,上海师范大学天华学院
58.198.24.0/24,58.198.24.0,58.198.27.255,上海市,上海行健职业学院
58.198.20.0/22,58.198.20.0,58.198.23.255,上海市,上海立达职业技术学院
58.198.16.0/22,58.198.16.0,58.198.19.255,上海市,中侨职业技术学院
58.198.0.0/20,58.198.0.0,58.198.15.255,上海市,上海应用技术学院
58.196.178.0/24,58.196.128.0,58.196.191.255,上海市,上海交通大学
58.196.177.0/24,58.196.128.0,58.196.191.255,上海市,上海交通大学
58.196.176.0/24,58.196.128.0,58.196.191.255,上海市,上海交通大学
58.196.160.0/20,58.196.128.0,58.196.191.255,上海市,上海交通大学
58.196.128.0/19,58.196.128.0,58.196.191.255,上海市,上海交通大学
58.199.52.0/22,58.199.52.0,58.199.55.255,福建省漳州市,漳州吉马印刷职业技术学院教育网
58.195.144.0/20,58.195.136.0,58.195.159.255,山东省青岛市,青岛农业大学
58.195.136.0/21,58.195.136.0,58.195.159.255,山东省青岛市,青岛农业大学
58.195.16.0/20,58.195.16.0,58.195.31.255,山东省济南市,山东财政学院
58.195.0.0/21,58.195.0.0,58.195.7.255,湖北省武汉市,湖北第二师范学院
58.194.240.0/20,58.194.232.0,58.194.255.255,北京市,北京语言大学
58.194.232.0/21,58.194.232.0,58.194.255.255,北京市,北京语言大学
58.194.208.0/21,58.194.192.0,58.194.215.255,山东省烟台市,鲁东大学
58.194.192.0/20,58.194.192.0,58.194.215.255,山东省烟台市,鲁东大学
58.194.128.0/20,58.194.128.0,58.194.143.255,宁夏银川市,宁夏大学新华学院
58.194.120.0/21,58.194.120.0,58.194.127.255,黑龙江省哈尔滨市,哈尔滨医科大学
58.194.64.0/19,58.194.64.0,58.194.95.255,上海市,上海电机学院教育网
58.195.160.0/20,58.195.160.0,58.195.163.255,湖北省武汉市,武汉理工大学
58.194.32.0/19,58.194.32.0,58.194.63.255,辽宁省沈阳市,沈阳农业大学教育网
58.194.16.0/23,58.194.16.0,58.194.23.255,江苏省常州市,常州大学教育网
58.194.10.0/23,58.194.10.0,58.194.11.255,江苏省常州市,常州大学教育网
58.194.8.0/23,58.194.8.0,58.194.9.255,广东省广州市,南华工商学院教育网
58.193.224.0/19,58.193.224.0,58.193.255.255,江苏省南京市,南京大学
58.193.208.0/21,58.193.208.0,58.193.215.255,江苏省南京市,江苏职工医科大学
58.193.192.0/20,58.193.192.0,58.193.207.255,江苏省泰州市,南京理工大学泰州科技学院
58.193.176.0/24,58.193.176.0,58.193.191.255,江苏省南京市,南京医科大学
58.193.160.0/20,58.193.160.0,58.193.175.255,江苏省南通市,南通大学
58.194.160.0/19,58.194.160.0,58.194.184.255,山东省济南市,山东大学
58.193.152.0/21,58.193.152.0,58.193.159.255,江苏省南京市,解放军理工大学
58.193.128.0/20,58.193.128.0,58.193.143.255,江苏省南京市,江苏警官学院
58.193.120.0/21,58.193.120.0,58.193.127.255,江苏省无锡市,无锡南洋职业技术学院
58.193.112.0/20,58.193.112.0,58.193.119.255,江苏省无锡市,无锡商业职业技术学院
58.193.96.0/20,58.193.96.0,58.193.111.255,江苏省常州市,常州工程职业技术学院
58.194.24.0/21,58.194.24.0,58.194.31.255,广东省广州市,南华工商学院教育网
58.193.80.0/20,58.193.80.0,58.193.87.255,江苏省无锡市,无锡工艺职业技术学院
58.193.72.0/22,58.193.64.0,58.193.75.255,江苏省苏州市,苏州农业职业技术学院
58.193.64.0/21,58.193.64.0,58.193.75.255,江苏省苏州市,苏州农业职业技术学院
58.193.48.0/21,58.193.48.0,58.193.55.255,江苏省盐城市,盐城卫生职业技术学院
58.193.40.0/21,58.193.40.0,58.193.47.255,江苏省南京市,南京政治学院
58.193.32.0/21,58.193.32.0,58.193.39.255,江苏省南京市,江苏海事职业技术学院
58.193.16.0/20,58.193.16.0,58.193.31.255,江苏省常州市,常州机电职业技术学院
58.193.0.0/20,58.193.0.0,58.193.15.255,江苏省常州市,常州信息职业技术学院
58.192.248.0/21,58.192.248.0,58.192.255.255,江苏省南京市,南京交通职业技术学院
58.192.232.0/21,58.192.232.0,58.192.239.255,江苏省扬州市,江海职业技术学院
58.192.224.0/21,58.192.224.0,58.192.231.255,江苏省徐州市,九州职业技术学院
58.192.216.0/21,58.192.216.0,58.192.223.255,江苏省苏州市,健雄职业技术学院
58.192.192.0/21,58.192.192.0,58.192.207.255,江苏省扬州市,扬州环境资源职业技术学院
58.193.88.0/21,58.193.88.0,58.193.95.255,江苏省南通市,紫琅学院
58.192.176.0/20,58.192.176.0,58.192.191.255,江苏省苏州市,苏州工业职业技术学院
58.192.152.0/21,58.192.152.0,58.192.159.255,江苏省南京市,钟山学院
58.192.141.0/24,58.192.128.0,58.192.143.255,江苏省扬州市,扬州大学
58.192.128.0/18,58.192.128.0,58.192.143.255,江苏省扬州市,扬州大学
58.192.114.0/24,58.192.112.0,58.192.127.255,江苏省南京市,东南大学
58.192.112.0/20,58.192.112.0,58.192.127.255,江苏省南京市,东南大学
58.192.96.0/20,58.192.96.0,58.192.111.255,江苏省泰州市,南京师范大学泰州学院
58.192.240.0/21,58.192.240.0,58.192.247.255,江苏省徐州市,徐州工业职业技术学院
58.192.87.0/24,58.192.80.0,58.192.95.255,江苏省扬州市,扬州大学
58.192.80.0/20,58.192.80.0,58.192.95.255,江苏省扬州市,扬州大学
